profile,delay_ms,iter,http_code,time_connect,time_appconnect,time_starttransfer,time_total
X25519,0,56,200,0.000107,0.001877,0.002461,0.002473
X25519,0,57,200,0.000109,0.001929,0.002583,0.002597
X25519,0,58,200,0.000118,0.001924,0.002498,0.002509
X25519,0,59,200,0.000128,0.001939,0.002502,0.002515
X25519,0,60,200,0.000121,0.001964,0.002504,0.002519
X25519,0,61,200,0.000107,0.001857,0.002398,0.002410
X25519,0,62,200,0.000096,0.001817,0.002386,0.002397
X25519,0,63,200,0.000111,0.001942,0.002535,0.002550
X25519,0,64,200,0.000107,0.001914,0.002464,0.002477
X25519,0,65,200,0.000102,0.001979,0.002598,0.002615
X25519,0,66,200,0.000110,0.001946,0.002454,0.002467
X25519,0,67,200,0.000119,0.001933,0.002497,0.002512
X25519,0,68,200,0.000114,0.001901,0.002459,0.002472
X25519,0,69,200,0.000111,0.001921,0.002507,0.002521
X25519,0,70,200,0.000102,0.001952,0.002530,0.002546
X25519,0,71,200,0.000125,0.001884,0.002464,0.002479
X25519,0,72,200,0.000105,0.001959,0.002545,0.002563
X25519,0,73,200,0.000102,0.001879,0.002442,0.002455
X25519,0,74,200,0.000118,0.002027,0.002606,0.002623
X25519,0,75,200,0.000126,0.001946,0.002528,0.002545
X25519,0,76,200,0.000102,0.001894,0.002435,0.002447
X25519,0,77,200,0.000091,0.001842,0.002424,0.002437
X25519,0,78,200,0.000115,0.001935,0.002527,0.002537
X25519,0,79,200,0.000107,0.002198,0.002743,0.002755
X25519,0,80,200,0.000100,0.001927,0.002521,0.002534
X25519,0,81,200,0.000120,0.001975,0.002525,0.002539
X25519,0,82,200,0.000110,0.001903,0.002493,0.002509
X25519,0,83,200,0.000135,0.001887,0.002464,0.002478
X25519,0,84,200,0.000105,0.001922,0.002506,0.002519
X25519,0,85,200,0.000136,0.001928,0.002499,0.002514
X25519,0,86,200,0.000102,0.001885,0.002496,0.002508
X25519,0,87,200,0.000111,0.001853,0.002413,0.002426
X25519,0,88,200,0.000106,0.001911,0.002489,0.002511
X25519,0,89,200,0.000114,0.001849,0.002456,0.002471
X25519,0,90,200,0.000122,0.001985,0.002548,0.002573
X25519,0,91,200,0.000111,0.001882,0.002452,0.002465
X25519,0,92,200,0.000127,0.002118,0.002708,0.002723
X25519,0,93,200,0.000116,0.001908,0.002506,0.002520
X25519,0,94,200,0.000108,0.001932,0.002477,0.002489
X25519,0,95,200,0.000114,0.001942,0.002507,0.002520
X25519,0,96,200,0.000119,0.002000,0.002615,0.002631
X25519,0,97,200,0.000111,0.001851,0.002423,0.002436
X25519,0,98,200,0.000108,0.001939,0.002513,0.002527
X25519,0,99,200,0.000120,0.001928,0.002485,0.002498
X25519,0,100,200,0.000106,0.001879,0.002428,0.002441
X25519,0,101,200,0.000105,0.001911,0.002497,0.002510
X25519,0,102,200,0.000109,0.002090,0.002637,0.002647
X25519,0,103,200,0.000134,0.001935,0.002523,0.002543
X25519,0,104,200,0.000111,0.001918,0.002491,0.002504
X25519,0,105,200,0.000116,0.001929,0.002508,0.002521
X25519,0,106,200,0.000115,0.002006,0.002522,0.002536
X25519,0,107,200,0.000116,0.001899,0.002421,0.002434
X25519,0,108,200,0.000118,0.001908,0.002481,0.002496
X25519,0,109,200,0.000116,0.001979,0.002595,0.002614
X25519,0,110,200,0.000119,0.002068,0.002649,0.002664
X25519,0,111,200,0.000124,0.001947,0.002528,0.002546
X25519,0,112,200,0.000114,0.001945,0.002499,0.002520
X25519,0,113,200,0.000137,0.001881,0.002452,0.002466
X25519,0,114,200,0.000108,0.001936,0.002525,0.002539
X25519,0,115,200,0.000126,0.001872,0.002442,0.002453
X25519,0,116,200,0.000104,0.002223,0.002791,0.002805
